cut_budget,realized_cut,seed,dataset,model,optimizer,params,collapse_label,train_time_sec,shots_used,n_segments,avg_seg_length,med_seg_length,sse,od,metric_type,metric_value
0.4,0.22298660796184186,5,tdrive,random,none,0,healthy,1.5312800407409668,0,4874,5.4640951990151825,5.0,101.63644042541476,0.09835351997669586,raw_ValCR,1.2667924515886961
0.4,0.22298660796184186,5,tdrive,random,none,0,healthy,1.5312800407409668,0,4874,5.4640951990151825,5.0,101.63644042541476,0.09835351997669586,nValCR,0.25330434375056937
0.4,0.22298660796184186,5,tdrive,random,none,0,healthy,1.5312800407409668,0,4874,5.4640951990151825,5.0,101.63644042541476,0.09835351997669586,wValCR,0.23183938153511957
0.5,0.25055035773252615,5,tdrive,random,none,0,healthy,1.624993085861206,0,5479,4.972987771491148,4.0,113.14394404049307,0.09817021649739739,raw_ValCR,1.26443150442605
0.5,0.25055035773252615,5,tdrive,random,none,0,healthy,1.624993085861206,0,5479,4.972987771491148,4.0,113.14394404049307,0.09817021649739739,nValCR,0.2683287111369418
0.5,0.25055035773252615,5,tdrive,random,none,0,healthy,1.624993085861206,0,5479,4.972987771491148,4.0,113.14394404049307,0.09817021649739739,wValCR,0.25425992633135125
0.7,0.2912309667950835,5,tdrive,random,none,0,healthy,1.7588989734649658,0,6352,4.424748110831234,4.0,132.2956491399125,0.09859038847033985,raw_ValCR,1.269843315653739
0.7,0.2912309667950835,5,tdrive,random,none,0,healthy,1.7588989734649658,0,6352,4.424748110831234,4.0,132.2956491399125,0.09859038847033985,nValCR,0.2943038724752816
0.7,0.2912309667950835,5,tdrive,random,none,0,healthy,1.7588989734649658,0,6352,4.424748110831234,4.0,132.2956491399125,0.09859038847033985,wValCR,0.28698657728003096
1.0,0.33269124931205285,5,tdrive,random,none,0,healthy,2.3001880645751953,0,7249,4.0,4.0,150.46449288043712,0.09859974264957329,raw_ValCR,1.2699637973980278
1.0,0.33269124931205285,5,tdrive,random,none,0,healthy,2.3001880645751953,0,7249,4.0,4.0,150.46449288043712,0.09859974264957329,nValCR,0.31752983600864787
1.0,0.33269124931205285,5,tdrive,random,none,0,healthy,2.3001880645751953,0,7249,4.0,4.0,150.46449288043712,0.09859974264957329,wValCR,0.31749094934950695
